date,iso,downloads,revenue,name,store,code,launch_date,weeks_since_launch
2025-02-10,GLOBAL,1653087,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,5
2025-02-17,GLOBAL,1370770,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,6
2025-02-24,GLOBAL,1108221,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,7
2025-03-03,GLOBAL,955804,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,8
2025-03-10,GLOBAL,978478,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,9
2025-03-17,GLOBAL,888067,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,10
2025-03-24,GLOBAL,954560,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,11
2025-03-31,GLOBAL,895786,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,12
2025-04-07,GLOBAL,943106,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,13
2025-04-14,GLOBAL,1104035,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,14
2025-04-21,GLOBAL,1007628,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,15
2025-04-28,GLOBAL,938177,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,16
2025-05-05,GLOBAL,943680,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,17
2025-05-12,GLOBAL,904280,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,18
2025-05-19,GLOBAL,856957,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,19
2025-05-26,GLOBAL,772284,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,20
2025-06-02,GLOBAL,778044,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,21
2025-06-09,GLOBAL,810625,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,22
2025-06-16,GLOBAL,706060,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,23
2025-06-23,GLOBAL,696853,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,24
2025-06-30,GLOBAL,658443,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,25
2025-07-07,GLOBAL,610180,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,26
2025-07-14,GLOBAL,588158,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,27
2025-07-21,GLOBAL,570268,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,28
2025-07-28,GLOBAL,510917,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,29
2025-08-04,GLOBAL,509327,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,30
2025-08-11,GLOBAL,509878,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,31
2025-08-18,GLOBAL,512455,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,32
2025-08-25,GLOBAL,534673,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,33
2025-09-01,GLOBAL,565700,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,34
2025-09-08,GLOBAL,566498,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,35
2025-09-15,GLOBAL,606930,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,36
2025-09-22,GLOBAL,582590,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,37
2025-09-29,GLOBAL,502391,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,38
2025-10-06,GLOBAL,544978,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,39
2025-10-13,GLOBAL,580021,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,40
2025-10-20,GLOBAL,554507,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,41
2025-10-27,GLOBAL,530738,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,42
2025-11-03,GLOBAL,507363,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,43
2025-11-10,GLOBAL,514179,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,44
2025-11-17,GLOBAL,499295,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,45
2025-01-13,ID,611,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,0
2025-01-20,ID,3925,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,1
2025-01-27,ID,104691,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,2
2025-02-03,ID,36354,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,3
2025-02-10,ID,16545,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,4
2025-02-17,ID,13589,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,5
2025-02-24,ID,9838,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,6
2025-03-03,ID,7831,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,7
2025-03-10,ID,8386,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,8
2025-03-17,ID,6468,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,9
2025-03-24,ID,5503,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,10
2025-03-31,ID,6497,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,11
2025-04-07,ID,8619,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,12
2025-04-14,ID,11357,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,13
2025-04-21,ID,11011,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,14
2025-04-28,ID,9346,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,15
2025-05-05,ID,7904,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,16
2025-05-12,ID,6915,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,17
2025-05-19,ID,7883,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,18
2025-05-26,ID,7065,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,19
2025-06-02,ID,6841,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,20
2025-06-09,ID,7533,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,21
2025-06-16,ID,4914,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,22
2025-06-23,ID,4006,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,23
2025-06-30,ID,3775,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,24
2025-07-07,ID,3810,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,25
2025-07-14,ID,3970,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,26
2025-07-21,ID,3947,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,27
2025-07-28,ID,3920,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,28
2025-08-04,ID,3718,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,29
2025-08-11,ID,3533,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,30
2025-08-18,ID,3478,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,31
2025-08-25,ID,3389,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,32
2025-09-01,ID,3481,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,33
2025-09-08,ID,3775,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,34
2025-09-15,ID,3892,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,35
2025-09-22,ID,3537,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,36
2025-09-29,ID,2918,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,37
2025-10-06,ID,2971,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,38
2025-10-13,ID,3283,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,39
2025-10-20,ID,3871,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,40
2025-10-27,ID,4273,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,41
2025-11-03,ID,3565,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,42
2025-11-10,ID,3822,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,43
2025-11-17,ID,3623,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,44
2025-01-13,IN,1525,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,0
2025-01-20,IN,19106,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,1
2025-01-27,IN,184126,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,2
2025-02-03,IN,150896,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,3
2025-02-10,IN,59331,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,4
2025-02-17,IN,41712,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,5
2025-02-24,IN,30041,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,6
2025-03-03,IN,24302,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,7
2025-03-10,IN,21842,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,8
2025-03-17,IN,22788,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,9
2025-03-24,IN,36046,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,10
2025-03-31,IN,29438,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,11
2025-04-07,IN,14662,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,12
2025-04-14,IN,19996,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,13
2025-04-21,IN,18537,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,14
2025-04-28,IN,14506,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,15
2025-05-05,IN,10641,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,16
2025-05-12,IN,10084,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,17
2025-05-19,IN,10669,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,18
2025-05-26,IN,10130,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,19
2025-06-02,IN,10290,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,20
2025-06-09,IN,12091,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,21
2025-06-16,IN,9955,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,22
2025-06-23,IN,9255,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,23
2025-06-30,IN,9155,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,24
2025-07-07,IN,9114,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,25
2025-07-14,IN,8430,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,26
2025-07-21,IN,8268,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,27
2025-07-28,IN,8111,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,28
2025-08-04,IN,7764,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,29
2025-08-11,IN,7223,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,30
2025-08-18,IN,6834,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,31
2025-08-25,IN,6908,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,32
2025-09-01,IN,6292,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,33
2025-09-08,IN,6191,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,34
2025-09-15,IN,5862,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,35
2025-09-22,IN,5039,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,36
2025-09-29,IN,4651,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,37
2025-10-06,IN,5171,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,38
2025-10-13,IN,4896,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,39
2025-10-20,IN,4682,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,40
2025-10-27,IN,5192,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,41
2025-11-03,IN,4029,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,42
2025-11-10,IN,3850,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,43
2025-11-17,IN,3743,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,44
2025-01-06,IT,22,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,0
2025-01-13,IT,1281,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,1
2025-01-20,IT,9924,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,2
2025-01-27,IT,19312,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,3
2025-01-06,JP,207,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,0
2025-01-13,JP,2097,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,1
2025-01-20,JP,15655,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,2
2025-01-27,JP,128246,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,3
2025-02-03,JP,63374,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,4
2025-02-10,JP,30587,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,5
2025-02-17,JP,32061,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,6
2025-02-24,JP,19757,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,7
2025-03-03,JP,13284,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,8
2025-03-10,JP,11403,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,9
2025-03-17,JP,8979,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,10
2025-03-24,JP,7431,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,11
2025-03-31,JP,6564,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,12
2025-04-07,JP,5749,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,13
2025-04-14,JP,6039,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,14
2025-04-21,JP,5979,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,15
2025-04-28,JP,6078,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,16
2025-05-05,JP,5912,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,17
2025-05-12,JP,5242,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,18
2025-05-19,JP,4679,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,19
2025-05-26,JP,4705,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,20
2025-06-02,JP,4594,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,21
2025-06-09,JP,5169,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,22
2025-06-16,JP,4288,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,23
2025-06-23,JP,3488,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,24
2025-06-30,JP,3406,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,25
2025-07-07,JP,3416,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,26
2025-07-14,JP,3425,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,27
2025-07-21,JP,3415,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,28
2025-07-28,JP,3504,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,29
2025-08-04,JP,3684,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,30
2025-08-11,JP,3836,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,31
2025-08-18,JP,3054,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,32
2025-08-25,JP,2786,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,33
2025-09-01,JP,3002,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,34
2025-09-08,JP,2621,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,35
2025-09-15,JP,3086,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,36
2025-09-22,JP,2303,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,37
2025-09-29,JP,2035,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,38
2025-10-06,JP,2183,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,39
2025-10-13,JP,2420,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,40
2025-10-20,JP,2561,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,41
2025-10-27,JP,2254,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,42
2025-11-03,JP,2008,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,43
2025-11-10,JP,2060,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,44
2025-11-17,JP,1823,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,45
2025-01-13,KR,538,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,0
2025-01-20,KR,8710,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,1
2025-01-27,KR,45862,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,2
2025-02-03,KR,36064,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,3
2025-02-10,KR,12927,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,4
2025-02-17,KR,8475,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,5
2025-04-28,KR,3424,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,15
2025-05-05,KR,2950,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,16
2025-05-12,KR,2636,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,17
2025-05-19,KR,2164,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,18
2025-05-26,KR,2150,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,19
2025-06-02,KR,2303,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,20
2025-06-09,KR,2595,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,21
2025-06-16,KR,1717,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,22
2025-06-23,KR,1462,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,23
2025-06-30,KR,1406,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,24
2025-07-07,KR,1430,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,25
2025-07-14,KR,1447,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,26
2025-07-21,KR,1327,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,27
2025-07-28,KR,1308,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,28
2025-08-04,KR,1207,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,29
2025-08-11,KR,1188,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,30
2025-08-18,KR,1129,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,31
2025-08-25,KR,1414,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,32
2025-09-01,KR,1182,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,33
2025-09-08,KR,1320,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,34
2025-09-15,KR,1420,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,35
2025-09-22,KR,1272,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,36
2025-09-29,KR,1229,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,37
2025-10-06,KR,1604,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,38
2025-10-13,KR,1461,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,39
2025-10-20,KR,1784,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,40
2025-10-27,KR,1843,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,41
2025-11-03,KR,1535,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,42
2025-11-10,KR,1559,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,43
2025-11-17,KR,1532,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-13,44
2025-01-06,MX,31,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,0
2025-01-13,MX,307,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,1
2025-01-20,MX,7540,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,2
2025-01-27,MX,139728,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,3
2025-02-03,MX,69108,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,4
2025-02-10,MX,33432,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,5
2025-02-17,MX,26724,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,6
2025-02-24,MX,19466,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,7
2025-03-03,MX,16380,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,8
2025-03-10,MX,15705,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,9
2025-03-17,MX,13928,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,10
2025-03-24,MX,17663,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,11
2025-03-31,MX,15210,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,12
2025-04-07,MX,10758,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,13
2025-04-14,MX,10982,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,14
2025-04-21,MX,9862,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,15
2025-04-28,MX,9803,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,16
2025-05-05,MX,10403,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,17
2025-05-12,MX,9978,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,18
2025-05-19,MX,10169,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,19
2025-05-26,MX,10840,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,20
2025-06-02,MX,12134,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,21
2025-06-09,MX,12457,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,22
2025-06-16,MX,9942,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,23
2025-06-23,MX,8908,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,24
2025-06-30,MX,7967,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,25
2025-07-07,MX,5943,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,26
2025-07-14,MX,4799,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,27
2025-07-21,MX,3795,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,28
2025-07-28,MX,3702,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,29
2025-08-04,MX,4175,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,30
2025-08-11,MX,5698,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,31
2025-08-18,MX,5876,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,32
2025-08-25,MX,5615,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,33
2025-09-01,MX,6043,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,34
2025-09-08,MX,5361,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,35
2025-09-15,MX,4706,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,36
2025-09-22,MX,6523,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,37
2025-09-29,MX,6522,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,38
2025-10-06,MX,5226,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,39
2025-10-13,MX,5161,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,40
2025-10-20,MX,4942,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,41
2025-10-27,MX,4700,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,42
2025-11-03,MX,4376,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,43
2025-11-10,MX,4080,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,44
2025-11-17,MX,4522,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,45
2025-01-06,RU,667,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,0
2025-01-13,RU,43938,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple,2025-01-06,1
